game_name,game_description_snippet,game_price,found_game_price,all_language_reviews_type,all_language_reviews_count,has_russian_reviews,all_russian_reviews_type,all_russian_reviews_count,first_release_date,genres,total_rating,total_rating_count,popularity_igdb,reviews_score,russian_reviews_score,has_external_platform
ХЕДЛАЙНЕР,"Короткая, заставляющая задуматься история, в которой вы принимаете на себя роль шеф-редактора и решаете судьбу новостных сюжетов, публикующихся в мире, где большинство людей подверглись генетическому модифицированию. Делитесь концовками игры с друзьями и наблюдайте за тем, как изменяете мир.",,0.0,В основном положительные,879.0,0.0,Отзывы отсутствуют,0.0,2017-10-03,"Adventure, Visual Novel",69.19330377043732,6.0,1.7174680592000003e-05,7.0,0.0,False
NEKO-NIN exHeart,"Japan. From time immemorial, there are those who possess superhuman abilities. These beings who looked like a cross between man and beast are called Demi-Humans. They acted as Ninja and served those in power.",385.0,1.0,Крайне положительные,843.0,0.0,Отзывы отсутствуют,0.0,2017-02-24,"Simulator, Adventure, Visual Novel",77.5,4.0,9.364086382e-06,9.0,0.0,True
God's Basement,"«Подвал Бога» - это хоррор- игра, рассчитанная на одного человека, повествование которой ведется от первого лица. Раскрывай мистические секреты загробной жизни, пока сущность, известная под именем Оператор, заводит тебя во всё более дальние закоулки кажущегося вечным Чистилища.",,0.0,В основном положительные,1169.0,0.0,Отзывы отсутствуют,0.0,2018-10-16,Adventure,70.0,3.0,1.2471070728e-05,7.0,0.0,False
The Colonists,"Постройте новый дом для своей колонии роботов, поскольку они начинают новую жизнь на далекой планете, где они смогут осуществить свою заветную мечту: стать людьми.",465.0,1.0,Очень положительные,1033.0,0.0,Отзывы отсутствуют,0.0,2018-10-24,"Simulator, Strategy",70.0,8.0,6.661537083600001e-05,8.0,0.0,True
Doors: Paradox,"Расслабляющая головоломка жанра ""выйти из комнаты""! Пробирайтесь сквозь различные трехмерные диорамы,ищите полезные предметы,находите скрытые подсказки и решайте множество увлекательных головоломок! Раскройте это загадочное приключение о хаосе, порядке и сверхъестественном.",550.0,1.0,Очень положительные,1412.0,0.0,Отзывы отсутствуют,0.0,2021-09-24,"Point-and-click, Puzzle, Adventure",80.55038101387923,18.0,0.0,8.0,0.0,True
Leisure Suit Larry - Wet Dreams Don't Dry,"Берегитесь, дамы, я иду! В новом приключении Leisure Suit Larry - Wet Dreams Don’t Dry странная прихоть судьбы отправит меня из конца 80-х годов прямиком в XXI век. Ого, мир так изменился!",,0.0,Очень положительные,1361.0,0.0,Отзывы отсутствуют,0.0,2018-11-07,"Point-and-click, Puzzle, Adventure",66.27761105918783,25.0,0.0,8.0,0.0,False
The Void Rains Upon Her Heart,"Help her heart battle tough bosses in this Boss Rush, Bullet-hell with rogue-like elements. Fight through several randomly chosen boss battles leading up to a final battle. Each defeated monster will give her random gifts that power up her heart. Don't let her heart break!",349.0,1.0,Крайне положительные,1561.0,0.0,Отзывы отсутствуют,0.0,2018-02-14,Shooter,70.0,3.0,3.3102027871e-05,9.0,0.0,False
Oriental Empires,"События этой походовой глобальной стратегии разворачиваются в древнем Китае. Развивайте свою цивилизацию: расширяйте владения, возводите города, созывайте армии и наблюдайте грандиозные сражения прямо на игровой карте.",1100.0,1.0,Очень положительные,2576.0,0.0,Отзывы отсутствуют,0.0,2016-09-20,"Simulator, Strategy",53.375,8.0,2.4927763673e-05,8.0,0.0,True
Super Markup Man,"Learn HTML and CSS through a 2D puzzle platformer! Carry and place real web tags, solve logic-based levels, and build your own web page templates. No coding needed!",240.0,1.0,Очень положительные,118.0,0.0,Отзывы отсутствуют,0.0,2016-08-16,UNDEFINED,70.0,1.0,3.121362128e-06,8.0,0.0,False
SpaceCorn,You're a unicorn in an alien planet. Now what?,29.0,1.0,Смешанные,287.0,0.0,Отзывы отсутствуют,0.0,2015-06-23,Adventure,50.0,0.0,3.919674886e-06,5.0,0.0,False
Awareness Rooms,"You find yourself in a room you know nothing of. As you examine the objects around you, your awareness rises and the room slowly comes into focus. Can you find your way out?",129.0,1.0,Очень положительные,535.0,0.0,Отзывы отсутствуют,0.0,2016-06-16,"Puzzle, Adventure",60.0,0.0,3.905297105e-06,8.0,0.0,False
Remnants of Naezith,"Со способностями, полученными благодаря дракону, Кайра уничтожит остатки Наэзита – заколдованные части тела дракона, чтобы никто не мог использовать их силу для зла. Мчись сквозь уровни к вершинам рейтингов в этом стремительном платформере с помощью метких крюков.",465.0,1.0,Очень положительные,437.0,0.0,Отзывы отсутствуют,0.0,2018-02-05,"Platform, Racing, Adventure, Arcade",70.47619047619048,5.0,4.5166295264e-05,8.0,0.0,False
Odallus: The Dark Call,"The old gods have forgotten this land. No one could save our people when darkness started spreading and collecting human souls for its army. Odallus is a classic exploration/action game, inspired by Ghosts’n Goblins, Demon’s Crest and Castlevania.",385.0,1.0,Очень положительные,850.0,0.0,Отзывы отсутствуют,0.0,2015-07-15,"Platform, Puzzle, Adventure",89.83914349012366,11.0,7.76048383e-05,8.0,0.0,False
Circuit Breakers,Talented and ferocious weapon experts needed to eliminate a dangerous mechanical menace that threatens the existence of humanity. Up to six positions available. Benefits include traveling the world to eliminate robots.,169.0,1.0,В основном положительные,31.0,0.0,Отзывы отсутствуют,0.0,2015-11-17,"Shooter, Racing, Simulator",62.0,1.0,9.364086382e-06,7.0,0.0,False
EV3 - Drag Racing,"EV3 is built by real life drag racers. The fun of drag racing is driving, not just pushing buttons. In EV3 you actually drive the car using realistic variable gas pedal, steering, braking, realistic suspension and engine/torque response... It's all there.",0.0,1.0,Смешанные,263.0,0.0,Отзывы отсутствуют,0.0,2015-03-01,"Racing, Simulator",60.0,0.0,7.83934977e-07,5.0,0.0,True
DRAGON: A Game About a Dragon,"DRAGON: A Game About a Dragon is a colorful and lovingly hand-drawn Action RPG inspired by the 16-bit era. Finally, YOU get to play as the dragon! Breathe fire, fight knights, hoard gold, and find treasure! A refreshingly lighthearted game with an endearing story.",,0.0,Смешанные,497.0,0.0,Отзывы отсутствуют,0.0,2015-04-24,Adventure,60.0,0.0,1.0148021359e-05,5.0,0.0,False
Wild Animal Racing,"Диких животных Гонки это захватывающая картинга игра-симулятор с твист. Играть, как слон, лев, зебра, жираф, носорог или бегемот! Играть против других животных или против друга на одном компьютере с режимом разделенного экрана! Или пригласить друзей в Steam в многопользовательском режиме!",165.0,1.0,Очень положительные,2033.0,0.0,Отзывы отсутствуют,0.0,2016-03-07,"Racing, Simulator, Sport",80.0,2.0,4.689232082e-06,8.0,0.0,False
Swarm Arena,"Take control of a virtual organism in this unique indie arcade title, while unlocking Steam Achievements and climbing the leaderboards!",61.0,1.0,В основном положительные,53.0,0.0,Отзывы отсутствуют,0.0,2010-07-04,"Shooter, Arcade",60.0,1.0,1.567869955e-06,7.0,0.0,False
Robot vs Birds Zombies,"Robot vs. Birds Zumbies depicts the spread of avian influenza virus through the infected dead birds that turned into zombies, a robot is built by survivors to eliminate that threat, your mission is to control the robot to remove the birds and prevent zombies proliferation of the virus.",210.0,1.0,В основном отрицательные,115.0,0.0,Отзывы отсутствуют,0.0,2015-07-23,Simulator,40.0,0.0,2.351804932e-06,3.0,0.0,False
